,YEAR,MO,DY,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,Date
17373,2009,10,13,0.0,0.009139,98.66,23.09,0.69,5.53,8.46,13-10-2009
17374,2009,10,14,0.0,0.010077,98.77,24.17,0.66,5.45,8.66,14-10-2009
17375,2009,10,14,0.0,0.009281000000000001,98.72,23.01,0.66,5.45,8.66,14-10-2009
17376,2009,10,15,0.0,0.010269,98.76,24.61,0.67,5.34,8.95,15-10-2009
17377,2009,10,15,0.0,0.009493999999999999,98.71,23.67,0.67,5.34,8.95,15-10-2009
17378,2009,10,16,0.09,0.010042,98.74,24.36,0.64,5.06,8.88,16-10-2009
17379,2009,10,16,0.03,0.009486,98.69,23.24,0.64,5.06,8.88,16-10-2009
17380,2009,10,17,0.13,0.0083,98.54,23.59,0.67,5.29,8.4,17-10-2009
17381,2009,10,17,0.04,0.007731999999999999,98.48,22.26,0.67,5.29,8.4,17-10-2009
17382,2009,10,18,0.17,0.007520999999999999,98.46,23.25,0.67,5.33,8.22,18-10-2009
17383,2009,10,18,0.06,0.007267,98.41,21.76,0.67,5.33,8.22,18-10-2009
17384,2009,10,19,0.0,0.007969,98.61,23.12,0.66,5.18,8.56,19-10-2009
17385,2009,10,19,0.0,0.007666,98.55,22.1,0.66,5.18,8.56,19-10-2009
17386,2009,10,20,0.0,0.007181999999999999,98.65,22.15,0.7,5.46,7.58,20-10-2009
17387,2009,10,20,0.0,0.007292,98.59,21.58,0.7,5.46,7.58,20-10-2009
17388,2009,10,21,0.0,0.0066560000000000005,98.8,21.84,0.69,5.42,7.49,21-10-2009
17389,2009,10,21,0.0,0.006682,98.75,21.15,0.69,5.42,7.49,21-10-2009
17390,2009,10,22,0.0,0.006289,98.92,21.57,0.71,5.35,7.59,22-10-2009
17391,2009,10,22,0.0,0.0064340000000000005,98.86,20.86,0.71,5.35,7.59,22-10-2009
17392,2009,10,23,0.0,0.0057799999999999995,98.8,20.23,0.73,5.43,7.12,23-10-2009
17393,2009,10,23,0.0,0.005787,98.73,19.8,0.73,5.43,7.12,23-10-2009
17394,2009,10,24,0.0,0.005274,98.68,20.09,0.71,5.28,7.2,24-10-2009
17395,2009,10,24,0.0,0.00534,98.62,19.46,0.71,5.28,7.2,24-10-2009
17396,2009,10,25,0.0,0.005251,98.77,20.06,0.72,5.25,7.46,25-10-2009
17397,2009,10,25,0.0,0.005204,98.71,19.43,0.72,5.25,7.46,25-10-2009
17398,2009,10,26,0.0,0.005232,98.91,19.48,0.72,5.29,7.13,26-10-2009
17399,2009,10,26,0.0,0.005178,98.85,18.87,0.72,5.29,7.13,26-10-2009
17400,2009,10,27,0.0,0.004863,98.85,19.69,0.72,5.25,7.13,27-10-2009
17401,2009,10,27,0.0,0.004942,98.79,19.06,0.72,5.25,7.13,27-10-2009
17402,2009,10,28,0.0,0.005101,98.93,19.98,0.69,5.12,7.53,28-10-2009
17403,2009,10,28,0.0,0.005098,98.88,19.37,0.69,5.12,7.53,28-10-2009
17404,2009,10,29,0.0,0.005589,99.1,20.32,0.71,5.06,7.61,29-10-2009
17405,2009,10,29,0.0,0.005642,99.04,19.96,0.71,5.06,7.61,29-10-2009
17406,2009,10,30,0.0,0.006122,98.97,21.19,0.68,4.99,7.8,30-10-2009
17407,2009,10,30,0.0,0.006157999999999999,98.9,20.76,0.68,4.99,7.8,30-10-2009
17408,2009,10,31,0.0,0.006229,98.77,21.54,0.71,5.0,7.64,31-10-2009
17409,2009,10,31,0.0,0.006197,98.71,20.98,0.71,5.0,7.64,31-10-2009
17410,2009,11,1,0.0,0.007189,98.81,21.58,0.69,4.88,7.96,1-11-2009
17411,2009,11,1,0.0,0.007504,98.78,20.81,0.69,4.88,7.96,1-11-2009
17412,2009,11,2,0.0,0.008995,99.08,21.28,0.68,4.82,8.02,2-11-2009
17413,2009,11,2,0.0,0.009204,99.04,21.32,0.68,4.82,8.02,2-11-2009
17414,2009,11,3,0.0,0.009724,99.19,21.22,0.48,3.37,8.32,3-11-2009
17415,2009,11,3,0.0,0.009818,99.15,21.27,0.48,3.37,8.32,3-11-2009
17416,2009,11,4,0.0,0.009853,99.19,22.13,0.59,4.13,8.38,4-11-2009
17417,2009,11,4,0.0,0.009461,99.14,21.93,0.59,4.13,8.38,4-11-2009
17418,2009,11,5,0.0,0.009228,99.12,22.4,0.69,4.73,7.76,5-11-2009
17419,2009,11,5,0.0,0.0094,99.07,22.21,0.69,4.73,7.76,5-11-2009
17420,2009,11,6,0.0,0.007333,98.97,21.74,0.67,4.67,7.86,6-11-2009
17421,2009,11,6,0.0,0.00788,98.92,21.7,0.67,4.67,7.86,6-11-2009
17422,2009,11,7,0.0,0.0071319999999999995,98.76,21.28,0.64,4.26,8.34,7-11-2009
17423,2009,11,7,0.0,0.006804999999999999,98.71,20.68,0.64,4.26,8.34,7-11-2009
17424,2009,11,8,0.0,0.008851999999999999,98.69,22.21,0.69,4.61,8.0,8-11-2009
17425,2009,11,8,0.0,0.00838,98.65,21.15,0.69,4.61,8.0,8-11-2009
17426,2009,11,9,0.03,0.008357,98.49,23.2,0.64,4.26,8.34,9-11-2009
17427,2009,11,9,0.09,0.008503,98.45,22.18,0.64,4.26,8.34,9-11-2009
17428,2009,11,10,0.01,0.007141,98.36,21.66,0.67,4.54,7.91,10-11-2009
17429,2009,11,10,0.06,0.007776999999999999,98.32,21.21,0.67,4.54,7.91,10-11-2009
17430,2009,11,11,0.08,0.0050409999999999995,98.47,19.36,0.47,3.17,7.63,11-11-2009
17431,2009,11,11,0.03,0.005304,98.41,19.18,0.47,3.17,7.63,11-11-2009
17432,2009,11,12,4.68,0.008136,98.67,19.9,0.28,1.87,9.01,12-11-2009
17433,2009,11,12,2.03,0.007494,98.63,20.05,0.28,1.87,9.01,12-11-2009
17434,2009,11,13,7.25,0.011728,98.84,21.07,0.3,1.94,9.51,13-11-2009
17435,2009,11,13,5.83,0.011335,98.83,20.28,0.3,1.94,9.51,13-11-2009
17436,2009,11,14,0.13,0.012039,98.72,22.3,0.49,3.15,9.33,14-11-2009
17437,2009,11,14,0.12,0.011925,98.67,22.17,0.49,3.15,9.33,14-11-2009
17438,2009,11,15,0.0,0.010485,98.46,22.45,0.59,3.83,8.78,15-11-2009
17439,2009,11,15,0.0,0.010229,98.41,22.05,0.59,3.83,8.78,15-11-2009
17440,2009,11,16,1.01,0.009673000000000001,98.49,22.03,0.65,4.16,8.51,16-11-2009
17441,2009,11,16,0.54,0.008956,98.44,21.75,0.65,4.16,8.51,16-11-2009
17442,2009,11,17,2.55,0.009879,98.69,21.39,0.67,4.22,8.2,17-11-2009
17443,2009,11,17,3.25,0.009202,98.65,21.1,0.67,4.22,8.2,17-11-2009
17444,2009,11,18,0.0,0.005638000000000001,98.92,17.92,0.7,4.53,6.66,18-11-2009
17445,2009,11,18,0.0,0.005097,98.87,17.6,0.7,4.53,6.66,18-11-2009
17446,2009,11,19,0.0,0.003991,99.13,15.19,0.71,4.47,6.67,19-11-2009
17447,2009,11,19,0.0,0.003909,99.06,15.19,0.71,4.47,6.67,19-11-2009
17448,2009,11,20,0.0,0.003409,99.21,14.31,0.72,4.47,6.52,20-11-2009
17449,2009,11,20,0.0,0.003418,99.14,14.12,0.72,4.47,6.52,20-11-2009
17450,2009,11,21,0.0,0.0033049999999999998,99.23,14.51,0.7,4.39,6.76,21-11-2009
17451,2009,11,21,0.0,0.0033490000000000004,99.17,14.16,0.7,4.39,6.76,21-11-2009
17452,2009,11,22,0.0,0.004184,99.21,14.69,0.67,4.27,7.04,22-11-2009
17453,2009,11,22,0.0,0.004045,99.16,14.16,0.67,4.27,7.04,22-11-2009
17454,2009,11,23,0.0,0.004765,99.26,15.59,0.66,4.18,7.06,23-11-2009
17455,2009,11,23,0.0,0.0047,99.21,15.34,0.66,4.18,7.06,23-11-2009
17456,2009,11,24,0.0,0.004351,99.08,15.63,0.72,4.35,6.73,24-11-2009
17457,2009,11,24,0.0,0.004258,99.01,15.15,0.72,4.35,6.73,24-11-2009
17458,2009,11,25,0.0,0.0046240000000000005,99.03,15.93,0.71,4.26,7.09,25-11-2009
17459,2009,11,25,0.0,0.0045899999999999995,98.97,15.62,0.71,4.26,7.09,25-11-2009
17460,2009,11,26,0.0,0.004842,98.94,16.46,0.7,4.24,7.03,26-11-2009
17461,2009,11,26,0.0,0.00483,98.88,16.19,0.7,4.24,7.03,26-11-2009
17462,2009,11,27,0.0,0.004656,99.07,15.52,0.65,4.05,6.96,27-11-2009
17463,2009,11,27,0.0,0.004463,99.02,15.2,0.65,4.05,6.96,27-11-2009
17464,2009,11,28,0.0,0.004536,99.22,15.6,0.68,4.17,6.94,28-11-2009
17465,2009,11,28,0.0,0.004265,99.17,15.26,0.68,4.17,6.94,28-11-2009
17466,2009,11,29,0.0,0.004396,99.22,14.89,0.54,3.29,7.45,29-11-2009
17467,2009,11,29,0.0,0.004294,99.16,14.46,0.54,3.29,7.45,29-11-2009
17468,2009,11,30,0.0,0.004227000000000001,99.17,16.31,0.66,4.01,7.39,30-11-2009
17469,2009,11,30,0.0,0.004184,99.12,16.27,0.66,4.01,7.39,30-11-2009
17470,2009,12,1,0.0,0.005095000000000001,99.24,16.15,0.62,3.66,7.5,1-12-2009
17471,2009,12,1,0.0,0.0050799999999999994,99.19,15.67,0.62,3.66,7.5,1-12-2009
17472,2009,12,2,0.0,0.005305,99.21,16.96,0.68,3.98,7.3,2-12-2009
17473,2009,12,2,0.0,0.00518,99.15,17.03,0.68,3.98,7.3,2-12-2009
17474,2009,12,3,0.0,0.004985,99.16,15.99,0.65,3.91,7.18,3-12-2009
17475,2009,12,3,0.0,0.004809000000000001,99.11,15.65,0.65,3.91,7.18,3-12-2009
17476,2009,12,4,0.0,0.005514,99.04,16.34,0.67,4.02,7.12,4-12-2009
17477,2009,12,4,0.0,0.005386999999999999,99.0,16.01,0.67,4.02,7.12,4-12-2009
17478,2009,12,5,0.0,0.006208,98.88,17.36,0.66,3.97,7.48,5-12-2009
17479,2009,12,5,0.0,0.006072999999999999,98.84,17.04,0.66,3.97,7.48,5-12-2009
17480,2009,12,6,0.0,0.007128,98.85,17.69,0.66,3.92,7.62,6-12-2009
17481,2009,12,6,0.0,0.006984000000000001,98.82,17.46,0.66,3.92,7.62,6-12-2009
17482,2009,12,7,0.0,0.006226,98.96,16.41,0.65,3.86,7.2,7-12-2009
17483,2009,12,7,0.0,0.005502,98.91,15.87,0.65,3.86,7.2,7-12-2009
17484,2009,12,8,0.0,0.003561,99.01,14.41,0.69,4.03,6.75,8-12-2009
17485,2009,12,8,0.0,0.003222,98.96,13.59,0.69,4.03,6.75,8-12-2009
17486,2009,12,9,0.0,0.004608,99.03,15.04,0.67,3.86,7.46,9-12-2009
17487,2009,12,9,0.0,0.004037,98.98,14.37,0.67,3.86,7.46,9-12-2009
17488,2009,12,10,0.0,0.007187000000000001,98.97,17.26,0.53,3.11,8.28,10-12-2009
17489,2009,12,10,0.0,0.00627,98.92,16.83,0.53,3.11,8.28,10-12-2009
17490,2009,12,11,0.0,0.006359,98.98,17.43,0.62,3.59,7.89,11-12-2009
17491,2009,12,11,0.0,0.0055130000000000005,98.92,17.09,0.62,3.59,7.89,11-12-2009
17492,2009,12,12,0.0,0.00505,98.96,16.23,0.55,3.23,7.66,12-12-2009
17493,2009,12,12,0.0,0.005098,98.9,15.17,0.55,3.23,7.66,12-12-2009
17494,2009,12,13,0.0,0.0053219999999999995,99.03,16.88,0.53,3.09,7.93,13-12-2009
17495,2009,12,13,0.0,0.00506,98.98,16.65,0.53,3.09,7.93,13-12-2009
17496,2009,12,14,0.03,0.005141,99.14,16.86,0.64,3.77,7.56,14-12-2009
17497,2009,12,14,0.1,0.004876,99.1,16.16,0.64,3.77,7.56,14-12-2009
17498,2009,12,15,1.61,0.0072299999999999994,99.26,16.01,0.51,3.01,8.28,15-12-2009
17499,2009,12,15,1.62,0.007162000000000001,99.21,15.91,0.51,3.01,8.28,15-12-2009
17500,2009,12,16,0.0,0.006895999999999999,99.23,15.64,0.64,3.67,7.61,16-12-2009
17501,2009,12,16,0.0,0.006620999999999999,99.17,15.47,0.64,3.67,7.61,16-12-2009
17502,2009,12,17,0.02,0.004672,99.22,15.04,0.67,3.89,7.02,17-12-2009
17503,2009,12,17,0.0,0.004661,99.16,14.94,0.67,3.89,7.02,17-12-2009
17504,2009,12,18,0.0,0.0042380000000000004,99.35,14.16,0.68,3.97,6.64,18-12-2009
17505,2009,12,18,0.0,0.004278,99.29,14.14,0.68,3.97,6.64,18-12-2009
17506,2009,12,19,0.0,0.00389,99.51,13.25,0.68,3.96,6.48,19-12-2009
17507,2009,12,19,0.0,0.004157,99.45,13.16,0.68,3.96,6.48,19-12-2009
17508,2009,12,20,0.0,0.0040030000000000005,99.55,13.26,0.69,3.91,6.81,20-12-2009
17509,2009,12,20,0.0,0.004067,99.49,12.99,0.69,3.91,6.81,20-12-2009
17510,2009,12,21,0.0,0.003585,99.51,12.82,0.68,3.99,6.46,21-12-2009
17511,2009,12,21,0.0,0.003445,99.45,12.64,0.68,3.99,6.46,21-12-2009
17512,2009,12,22,0.0,0.0036710000000000002,99.32,13.0,0.63,3.62,6.75,22-12-2009
17513,2009,12,22,0.0,0.0036509999999999997,99.24,12.86,0.63,3.62,6.75,22-12-2009
17514,2009,12,23,0.0,0.004047,99.24,13.51,0.7,3.97,6.42,23-12-2009
17515,2009,12,23,0.0,0.003917,99.17,13.02,0.7,3.97,6.42,23-12-2009
17516,2009,12,24,0.0,0.004118,99.22,12.93,0.71,4.0,6.43,24-12-2009
17517,2009,12,24,0.0,0.003839,99.16,12.43,0.71,4.0,6.43,24-12-2009
17518,2009,12,25,0.0,0.003271,99.02,12.03,0.7,3.92,6.67,25-12-2009
17519,2009,12,25,0.0,0.003271,98.95,11.3,0.7,3.92,6.67,25-12-2009
17520,2009,12,26,0.0,0.003225,98.92,11.95,0.68,4.0,6.46,26-12-2009
17521,2009,12,26,0.0,0.003105,98.87,11.3,0.68,4.0,6.46,26-12-2009
17522,2009,12,27,0.0,0.0033450000000000003,98.93,11.44,0.67,3.94,6.72,27-12-2009
17523,2009,12,27,0.0,0.0031100000000000004,98.87,11.04,0.67,3.94,6.72,27-12-2009
17524,2009,12,28,0.0,0.004036,98.96,12.44,0.67,3.84,6.63,28-12-2009
17525,2009,12,28,0.0,0.003721,98.91,11.86,0.67,3.84,6.63,28-12-2009
17526,2009,12,29,0.0,0.003365,98.92,11.89,0.69,3.94,6.68,29-12-2009
17527,2009,12,29,0.0,0.003145,98.86,10.86,0.69,3.94,6.68,29-12-2009
17528,2009,12,30,0.18,0.003311,98.93,11.25,0.64,3.79,6.59,30-12-2009
17529,2009,12,30,0.03,0.003018,98.88,10.37,0.64,3.79,6.59,30-12-2009
17530,2009,12,31,0.0,0.00324,99.05,10.99,0.68,3.87,6.79,31-12-2009
17531,2009,12,31,0.0,0.003243,98.98,10.4,0.68,3.87,6.79,31-12-2009
17532,2010,1,1,0.0,0.003989,99.12,12.13,0.63,3.68,7.37,1-1-2010
17533,2010,1,1,0.0,0.003954,99.05,11.76,0.63,3.68,7.37,1-1-2010
17534,2010,1,2,0.0,0.0037990000000000003,99.31,12.19,0.35,2.06,8.54,2-1-2010
17535,2010,1,2,0.0,0.003708,99.26,11.76,0.35,2.06,8.54,2-1-2010
17536,2010,1,3,2.2,0.004719,99.28,13.56,0.29,1.67,8.29,3-1-2010
17537,2010,1,3,3.3,0.004582999999999999,99.24,12.69,0.29,1.67,8.29,3-1-2010
17538,2010,1,4,0.0,0.0048200000000000005,99.13,12.37,0.5,2.91,8.21,4-1-2010
17539,2010,1,4,0.0,0.004765,99.06,12.08,0.5,2.91,8.21,4-1-2010
17540,2010,1,5,0.0,0.004507,98.87,11.92,0.64,3.85,7.13,5-1-2010
17541,2010,1,5,0.0,0.004441,98.79,11.44,0.64,3.85,7.13,5-1-2010
17542,2010,1,6,0.0,0.0041719999999999995,99.0,11.26,0.53,3.16,7.56,6-1-2010
17543,2010,1,6,0.0,0.00405,98.94,10.67,0.53,3.16,7.56,6-1-2010
17544,2010,1,7,0.0,0.004181,99.2,10.92,0.58,3.4,7.73,7-1-2010
17545,2010,1,7,0.0,0.0041670000000000006,99.15,10.88,0.58,3.4,7.73,7-1-2010
17546,2010,1,8,0.0,0.00471,99.18,11.05,0.3,1.81,8.49,8-1-2010
17547,2010,1,8,0.0,0.004777,99.13,11.22,0.3,1.81,8.49,8-1-2010
17548,2010,1,9,0.0,0.0038770000000000002,99.11,11.12,0.5,2.96,8.36,9-1-2010
17549,2010,1,9,0.0,0.0037579999999999996,99.06,11.1,0.5,2.96,8.36,9-1-2010
17550,2010,1,10,0.0,0.003246,99.15,11.33,0.25,1.53,8.57,10-1-2010
17551,2010,1,10,0.0,0.003393,99.1,11.39,0.25,1.53,8.57,10-1-2010
17552,2010,1,11,0.0,0.003135,99.19,11.47,0.51,3.1,8.0,11-1-2010
17553,2010,1,11,0.0,0.0031780000000000003,99.13,11.56,0.51,3.1,8.0,11-1-2010
17554,2010,1,12,0.09,0.0029809999999999997,99.16,12.86,0.51,3.07,8.54,12-1-2010
17555,2010,1,12,0.03,0.0026190000000000002,99.11,12.08,0.51,3.07,8.54,12-1-2010
17556,2010,1,13,3.85,0.006301,99.31,11.46,0.42,2.57,8.34,13-1-2010
17557,2010,1,13,4.09,0.0057090000000000005,99.28,10.67,0.42,2.57,8.34,13-1-2010
17558,2010,1,14,0.0,0.0049,99.69,11.42,0.61,3.66,7.42,14-1-2010
17559,2010,1,14,0.0,0.004693999999999999,99.63,11.29,0.61,3.66,7.42,14-1-2010
17562,2010,1,16,0.0,0.002897,99.71,11.61,0.64,3.98,7.19,16-1-2010
17563,2010,1,16,0.0,0.002848,99.64,11.22,0.64,3.98,7.19,16-1-2010
17564,2010,1,17,0.0,0.002777,99.63,11.64,0.26,1.63,8.58,17-1-2010
17565,2010,1,17,0.0,0.002732,99.57,11.38,0.26,1.63,8.58,17-1-2010
17566,2010,1,18,0.0,0.002893,99.51,12.2,0.57,3.49,8.2,18-1-2010
17567,2010,1,18,0.0,0.002809,99.46,11.81,0.57,3.49,8.2,18-1-2010
17568,2010,1,19,0.0,0.0028870000000000002,99.34,12.2,0.61,3.84,8.19,19-1-2010
17569,2010,1,19,0.0,0.0027949999999999997,99.28,11.98,0.61,3.84,8.19,19-1-2010
17570,2010,1,20,0.0,0.002989,99.44,11.49,0.52,3.26,8.53,20-1-2010
17571,2010,1,20,0.0,0.002821,99.39,10.75,0.52,3.26,8.53,20-1-2010
17572,2010,1,21,0.0,0.0027489999999999997,99.32,12.24,0.57,3.55,8.08,21-1-2010
17573,2010,1,21,0.0,0.0027140000000000003,99.26,11.76,0.57,3.55,8.08,21-1-2010
17574,2010,1,22,0.0,0.003062,99.21,13.17,0.52,3.34,8.36,22-1-2010
17575,2010,1,22,0.0,0.003001,99.15,13.09,0.52,3.34,8.36,22-1-2010
17576,2010,1,23,0.0,0.003481,99.19,13.23,0.61,3.89,7.93,23-1-2010
17577,2010,1,23,0.0,0.003268,99.14,13.05,0.61,3.89,7.93,23-1-2010
17578,2010,1,24,0.0,0.0041329999999999995,99.01,15.11,0.65,4.18,7.56,24-1-2010
17579,2010,1,24,0.0,0.0039049999999999996,98.97,14.43,0.65,4.18,7.56,24-1-2010
17580,2010,1,25,0.0,0.00434,99.23,15.05,0.66,4.31,7.58,25-1-2010
17581,2010,1,25,0.0,0.004215999999999999,99.19,14.63,0.66,4.31,7.58,25-1-2010
17582,2010,1,26,0.0,0.00391,99.27,14.45,0.61,3.99,7.39,26-1-2010
17583,2010,1,26,0.0,0.003737,99.21,14.09,0.61,3.99,7.39,26-1-2010
17584,2010,1,27,0.0,0.004516,99.22,15.02,0.65,4.27,7.93,27-1-2010
17585,2010,1,27,0.0,0.0041270000000000005,99.17,14.39,0.65,4.27,7.93,27-1-2010
17586,2010,1,28,0.0,0.005043,99.17,15.54,0.57,3.77,7.89,28-1-2010
17587,2010,1,28,0.0,0.004876,99.13,15.05,0.57,3.77,7.89,28-1-2010
17588,2010,1,29,0.0,0.004896,99.18,15.98,0.68,4.5,7.42,29-1-2010
17589,2010,1,29,0.0,0.004795000000000001,99.14,15.61,0.68,4.5,7.42,29-1-2010
17590,2010,1,30,0.0,0.0044009999999999995,99.18,16.24,0.7,4.67,6.74,30-1-2010
17591,2010,1,30,0.0,0.004229,99.13,15.68,0.7,4.67,6.74,30-1-2010
17592,2010,1,31,0.0,0.0032869999999999996,99.13,14.82,0.7,4.74,6.61,31-1-2010
17593,2010,1,31,0.0,0.003254,99.08,14.13,0.7,4.74,6.61,31-1-2010
17594,2010,2,1,0.0,0.003408,99.11,13.82,0.7,4.65,6.8,1-2-2010
17595,2010,2,1,0.0,0.003476,99.06,13.78,0.7,4.65,6.8,1-2-2010
17596,2010,2,2,0.0,0.0036829999999999996,99.12,14.72,0.68,4.67,6.82,2-2-2010
17597,2010,2,2,0.0,0.003527,99.07,14.31,0.68,4.67,6.82,2-2-2010
17598,2010,2,3,0.0,0.0034479999999999997,99.13,14.71,0.7,4.84,6.66,3-2-2010
17599,2010,2,3,0.0,0.003408,99.07,14.4,0.7,4.84,6.66,3-2-2010
17600,2010,2,4,0.0,0.0034340000000000004,99.16,15.68,0.69,4.82,6.65,4-2-2010
17601,2010,2,4,0.0,0.003396,99.1,15.23,0.69,4.82,6.65,4-2-2010
17602,2010,2,5,0.0,0.004182,99.16,16.43,0.69,4.68,7.33,5-2-2010
17603,2010,2,5,0.0,0.004143,99.1,16.2,0.69,4.68,7.33,5-2-2010
17604,2010,2,6,0.0,0.004354,99.14,17.79,0.7,4.84,7.34,6-2-2010
17605,2010,2,6,0.0,0.00446,99.09,16.85,0.7,4.84,7.34,6-2-2010
17606,2010,2,7,0.0,0.004871,99.12,17.69,0.65,4.59,7.87,7-2-2010
17607,2010,2,7,0.0,0.005065999999999999,99.08,16.9,0.65,4.59,7.87,7-2-2010
17608,2010,2,8,6.15,0.006531,98.6,18.08,0.35,2.51,8.65,8-2-2010
17609,2010,2,8,7.22,0.007062000000000001,98.57,16.98,0.35,2.51,8.65,8-2-2010
17610,2010,2,9,4.56,0.007174,98.56,16.95,0.44,3.17,8.54,9-2-2010
17611,2010,2,9,6.57,0.007384,98.52,15.78,0.44,3.17,8.54,9-2-2010
17612,2010,2,10,0.03,0.005118,99.07,14.39,0.54,3.86,8.07,10-2-2010
17613,2010,2,10,0.03,0.005615,99.03,13.98,0.54,3.86,8.07,10-2-2010
17614,2010,2,11,0.0,0.004748,99.2,15.71,0.68,4.95,7.32,11-2-2010
17615,2010,2,11,0.0,0.005115,99.15,15.67,0.68,4.95,7.32,11-2-2010
17616,2010,2,12,7.0,0.006893000000000001,99.19,16.17,0.58,4.3,8.18,12-2-2010
17617,2010,2,12,7.04,0.006431999999999999,99.13,15.85,0.58,4.3,8.18,12-2-2010
17618,2010,2,13,0.03,0.007271,99.06,17.48,0.67,4.94,7.48,13-2-2010
17619,2010,2,13,0.01,0.0066370000000000005,99.01,16.74,0.67,4.94,7.48,13-2-2010
17620,2010,2,14,0.0,0.0037689999999999998,98.88,16.23,0.72,5.23,6.92,14-2-2010
17621,2010,2,14,0.0,0.0034100000000000003,98.83,15.25,0.72,5.23,6.92,14-2-2010
17622,2010,2,15,0.01,0.005101,98.81,16.8,0.37,2.75,8.05,15-2-2010
17623,2010,2,15,0.0,0.004759,98.77,16.1,0.37,2.75,8.05,15-2-2010
17624,2010,2,16,0.0,0.0060880000000000005,98.99,19.46,0.69,5.16,7.31,16-2-2010
17625,2010,2,16,0.0,0.005983,98.95,18.95,0.69,5.16,7.31,16-2-2010
17626,2010,2,17,0.0,0.002948,99.14,15.56,0.72,5.41,6.57,17-2-2010
17627,2010,2,17,0.0,0.003042,99.07,15.39,0.72,5.41,6.57,17-2-2010
17628,2010,2,18,0.0,0.002886,99.01,15.16,0.72,5.41,6.75,18-2-2010
17629,2010,2,18,0.0,0.003035,98.93,15.11,0.72,5.41,6.75,18-2-2010
17630,2010,2,19,0.0,0.003072,99.1,16.36,0.71,5.38,7.2,19-2-2010
17631,2010,2,19,0.0,0.003172,99.03,15.99,0.71,5.38,7.2,19-2-2010
17632,2010,2,20,0.0,0.003324,99.09,17.04,0.69,5.43,7.21,20-2-2010
17633,2010,2,20,0.0,0.003355,99.02,16.7,0.69,5.43,7.21,20-2-2010
17634,2010,2,21,0.0,0.003948,98.91,18.79,0.71,5.47,7.55,21-2-2010
17635,2010,2,21,0.0,0.004056000000000001,98.84,18.37,0.71,5.47,7.55,21-2-2010
17636,2010,2,22,0.55,0.005136,98.83,20.37,0.53,4.18,8.61,22-2-2010
17637,2010,2,22,0.33,0.005196,98.81,20.2,0.53,4.18,8.61,22-2-2010
17638,2010,2,23,2.15,0.0076950000000000005,98.67,20.19,0.69,5.29,8.42,23-2-2010
17639,2010,2,23,1.95,0.0077659999999999995,98.65,19.84,0.69,5.29,8.42,23-2-2010
17640,2010,2,24,0.0,0.0066099999999999996,98.57,20.59,0.66,5.18,8.38,24-2-2010
17641,2010,2,24,0.0,0.006541,98.52,20.18,0.66,5.18,8.38,24-2-2010
17642,2010,2,25,0.0,0.005816,98.73,21.27,0.67,5.5,7.8,25-2-2010
17643,2010,2,25,0.0,0.005995,98.67,21.05,0.67,5.5,7.8,25-2-2010
17644,2010,2,26,0.0,0.005775,98.85,21.84,0.71,5.6,7.76,26-2-2010
17645,2010,2,26,0.0,0.005883,98.79,21.65,0.71,5.6,7.76,26-2-2010
17646,2010,2,27,0.0,0.0056159999999999995,98.71,23.16,0.67,5.51,8.32,27-2-2010
17647,2010,2,27,0.0,0.0059700000000000005,98.64,22.86,0.67,5.51,8.32,27-2-2010
17648,2010,2,28,0.0,0.005824,98.57,24.12,0.68,5.6,8.4,28-2-2010
17649,2010,2,28,0.0,0.006234,98.5,23.79,0.68,5.6,8.4,28-2-2010
17650,2010,3,1,0.0,0.005451,98.63,24.77,0.62,5.03,8.86,1-3-2010
17651,2010,3,1,0.0,0.00584,98.58,24.48,0.62,5.03,8.86,1-3-2010
17652,2010,3,2,0.0,0.005541,98.57,25.27,0.7,5.71,8.24,2-3-2010
17653,2010,3,2,0.0,0.005424,98.52,24.58,0.7,5.71,8.24,2-3-2010
17654,2010,3,3,0.0,0.005067,98.33,24.71,0.61,5.0,8.37,3-3-2010
17655,2010,3,3,0.0,0.0049,98.3,23.31,0.61,5.0,8.37,3-3-2010
17656,2010,3,4,0.35,0.006261,98.26,24.57,0.64,5.38,8.73,4-3-2010
17657,2010,3,4,0.36,0.006196,98.22,23.82,0.64,5.38,8.73,4-3-2010
17658,2010,3,5,0.01,0.005877,98.5,24.25,0.68,5.85,8.3,5-3-2010
17659,2010,3,5,0.11,0.006206000000000001,98.45,23.59,0.68,5.85,8.3,5-3-2010
17660,2010,3,6,0.07,0.00515,98.6,22.77,0.65,5.44,8.7,6-3-2010
17661,2010,3,6,0.03,0.005166,98.53,23.03,0.65,5.44,8.7,6-3-2010
17662,2010,3,7,0.12,0.006004,98.83,24.11,0.67,5.82,8.61,7-3-2010
17663,2010,3,7,0.27,0.005978,98.78,23.65,0.67,5.82,8.61,7-3-2010
17664,2010,3,8,0.0,0.004765999999999999,98.94,22.36,0.7,6.05,7.79,8-3-2010
17665,2010,3,8,0.0,0.005035,98.87,21.89,0.7,6.05,7.79,8-3-2010
17666,2010,3,9,0.0,0.00454,99.08,22.75,0.7,6.11,7.69,9-3-2010
17667,2010,3,9,0.0,0.004755,99.01,22.42,0.7,6.11,7.69,9-3-2010
17668,2010,3,10,0.0,0.004065,99.09,22.99,0.7,6.15,7.76,10-3-2010
